student_id,study_hours,attendance,previous_grade,parental_support,extracurricular,sleep_hours,assignments_completed,age,gender,performance,final_grade
4018,7.7,69.0,76.8,5,4,8.4,84.2,16,Female,High,74.5
4019,4.7,77.1,63.8,3,2,6.9,78.2,15,Female,Low,65.2
4020,5.8,90.0,68.0,5,1,8.9,43.2,18,Female,Medium,64.9
4021,11.4,82.8,65.2,5,2,4.0,68.9,16,Male,High,79.7
4022,2.4,100.0,56.3,3,3,9.8,83.6,17,Male,Low,67.3
4023,1.4,64.5,56.7,3,3,8.0,78.3,16,Male,Low,55.4
4024,8.0,93.2,85.4,4,4,7.2,91.5,18,Male,High,75.4
4025,4.3,80.7,42.6,2,4,5.7,93.6,18,Male,Low,45.6
4026,5.2,90.4,94.3,3,1,6.3,75.7,18,Male,Medium,71.1
4027,4.0,73.5,64.9,4,2,7.9,62.7,17,Male,Low,58.7
4028,5.4,96.1,58.4,3,3,7.9,100.0,15,Female,Medium,70.0
4029,10.0,84.4,81.1,3,4,8.0,55.6,16,Female,High,76.1
4030,8.0,69.8,92.3,4,2,5.9,69.3,17,Female,High,72.9
4031,8.2,79.8,86.8,4,2,5.6,64.7,19,Female,High,77.4
4032,2.5,76.4,77.5,2,4,7.3,93.4,17,Female,Low,58.8
4033,3.1,87.3,86.3,3,2,8.2,100.0,17,Male,Medium,76.0
4034,0.0,62.3,44.3,3,2,7.0,76.9,18,Male,Low,45.1
4035,4.0,79.6,62.2,3,4,9.2,84.1,17,Male,Medium,63.4
4036,8.4,85.9,56.3,4,3,7.0,87.7,17,Female,High,70.7
4037,7.3,80.5,88.4,4,1,7.0,100.0,16,Male,High,84.6
4038,5.4,100.0,64.2,4,2,8.0,48.1,15,Female,High,67.7
4039,5.9,91.6,82.7,1,2,8.8,93.4,18,Female,Low,71.8
4040,4.3,79.9,78.0,2,4,5.0,86.8,18,Male,Medium,78.0
4041,6.5,83.3,57.1,3,5,5.3,73.3,17,Female,Medium,62.1
4042,7.9,84.4,61.2,3,3,6.5,85.9,17,Female,High,64.3
4043,2.0,86.0,89.4,2,2,11.7,93.3,16,Male,Low,77.6
4044,6.7,52.6,58.4,3,0,6.6,90.5,17,Male,Low,63.4
4045,8.3,75.5,71.9,2,3,6.8,100.0,16,Male,Medium,68.2
4046,5.0,57.7,58.3,4,2,7.9,82.3,18,Male,Low,57.9
4047,7.8,99.2,65.3,4,3,8.5,80.5,17,Female,High,67.7
4048,12.0,79.1,69.3,4,3,7.3,76.7,17,Male,High,84.8
4049,5.7,77.1,58.3,2,2,8.7,90.0,15,Male,Medium,50.9
4050,7.0,93.5,55.6,5,4,5.2,79.4,17,Male,High,73.7
4051,4.2,86.3,74.3,5,0,5.9,80.2,16,Male,Medium,64.0
4052,6.5,63.1,57.3,3,3,8.7,80.3,16,Female,Low,50.2
4053,7.2,78.9,57.8,4,2,7.0,77.6,17,Female,Medium,54.2
4054,6.5,75.0,55.9,4,3,5.1,69.0,17,Female,Medium,59.5
4055,3.5,53.8,68.8,3,3,5.0,87.5,16,Male,Low,55.4
4056,6.5,69.6,84.2,3,0,5.8,74.9,18,Male,Low,57.8
4057,9.7,77.2,92.6,3,1,7.0,91.0,17,Female,High,72.9
4058,7.1,78.3,59.1,3,1,7.7,82.0,17,Female,Medium,58.0
4059,8.4,57.8,100.0,3,1,6.5,73.0,17,Male,Medium,80.5
4060,5.4,97.3,54.9,5,3,7.6,100.0,17,Female,High,70.9
4061,7.9,78.5,86.3,4,1,6.3,78.2,17,Male,High,78.1
4062,6.7,80.6,59.2,3,2,8.8,91.2,18,Male,Medium,67.6
4063,3.6,86.0,56.9,4,1,10.8,67.4,18,Female,Low,56.2
4064,6.8,68.2,58.8,4,2,6.4,43.5,17,Female,Medium,61.9
4065,3.5,86.8,69.2,2,3,7.7,69.8,17,Male,Low,61.3
4066,4.4,74.5,78.7,3,2,7.6,41.5,15,Male,Medium,59.8
4067,6.5,66.6,80.0,5,3,7.2,75.7,15,Female,Medium,72.6
4068,6.7,88.6,55.8,4,3,8.0,100.0,17,Female,High,62.3
4069,3.0,100.0,55.2,3,0,7.7,63.7,19,Female,Low,53.6
4070,8.6,90.9,56.3,2,3,6.3,42.1,17,Male,Medium,68.7
4071,7.4,93.8,68.3,3,2,9.0,100.0,17,Female,Medium,66.1
4072,4.2,72.2,66.8,3,1,7.3,71.4,16,Female,Low,59.4
4073,2.2,56.0,55.7,3,2,6.4,79.7,17,Female,Low,51.3
4074,5.6,100.0,74.0,4,1,10.7,94.2,17,Male,High,75.6
4075,4.9,100.0,100.0,2,3,6.8,89.4,18,Male,High,91.3
4076,6.3,100.0,62.4,2,0,7.4,93.5,15,Male,Low,63.9
4077,5.1,75.0,63.5,3,0,7.3,96.2,17,Male,Low,54.7
4078,1.0,62.7,78.4,2,2,6.8,48.6,19,Male,Low,52.7
4079,5.0,64.0,61.6,5,2,7.7,54.5,18,Female,Low,55.4
4080,5.2,54.7,80.0,2,3,5.7,100.0,18,Male,Medium,60.3
4081,7.6,78.4,59.2,4,1,7.9,65.9,16,Female,Medium,48.6
4082,4.3,100.0,97.5,3,3,4.4,67.9,19,Male,Medium,71.2
4083,10.2,77.9,75.2,3,5,5.1,57.3,18,Male,High,66.6
4084,1.2,84.5,60.7,4,2,9.7,72.7,18,Male,Low,58.6
4085,9.3,100.0,61.2,3,3,5.1,73.7,19,Female,High,65.9
4086,5.4,73.9,62.3,4,2,4.1,63.1,19,Male,Medium,56.1
4087,8.1,100.0,90.6,3,0,5.2,61.0,16,Female,Medium,60.9
4088,6.2,100.0,51.0,4,2,9.6,85.7,15,Female,Low,54.5
4089,8.8,78.0,60.0,4,0,4.3,65.5,17,Male,Medium,53.9
4090,5.0,71.3,61.6,4,5,5.6,69.1,17,Female,High,69.5
4091,3.3,90.5,69.8,4,1,4.8,40.6,16,Female,Low,58.5
4092,9.6,74.8,65.9,4,3,6.6,100.0,17,Male,High,71.5
4093,5.7,62.7,47.6,5,1,6.3,97.0,15,Female,Medium,64.9
4094,6.6,99.2,64.0,3,3,6.3,71.1,15,Male,High,66.5
4095,9.1,98.2,68.5,4,1,9.8,63.8,16,Male,High,75.9
4096,3.4,82.3,60.6,2,3,5.2,80.2,16,Female,Low,59.7
4097,7.5,61.1,80.3,3,1,6.8,79.7,18,Female,Medium,64.2
4098,4.5,61.6,83.8,3,4,7.5,57.0,19,Female,Medium,67.3
4099,5.7,81.6,68.8,4,3,5.5,34.1,17,Female,High,69.6
4100,6.2,72.5,73.5,3,3,7.7,70.5,17,Male,Medium,58.8
4101,2.2,74.9,37.6,4,0,6.4,51.9,15,Male,Low,51.1
4102,4.1,95.3,63.7,1,1,7.6,83.1,17,Female,Low,54.7
4103,9.4,91.0,85.1,3,4,6.8,83.2,18,Male,High,80.0
4104,8.2,100.0,63.6,5,1,4.0,62.5,17,Female,High,79.3
4105,5.8,65.1,58.9,3,1,9.0,70.4,16,Male,Low,53.2
4106,6.6,74.9,100.0,1,2,10.1,100.0,18,Female,High,86.1
4107,5.3,91.4,97.3,3,1,6.7,94.0,19,Female,High,82.0
4108,9.4,86.7,77.0,4,1,5.7,71.9,16,Female,High,81.5
4109,5.5,100.0,87.1,3,2,9.3,100.0,16,Female,High,73.3
4110,6.6,86.3,36.6,3,2,9.8,58.5,16,Male,Low,50.1
4111,8.9,100.0,58.2,4,1,6.7,65.4,15,Male,High,65.8
4112,4.1,88.1,63.0,3,2,6.7,78.0,18,Female,Low,64.8
4113,9.9,95.9,66.5,4,2,6.9,52.4,19,Female,High,78.3
4114,2.2,75.1,62.7,2,3,4.5,100.0,17,Male,Low,47.7
4115,10.1,80.2,31.7,3,1,6.6,83.3,18,Female,Medium,51.2
4116,5.1,93.7,75.8,4,3,9.6,65.8,17,Male,High,72.8
4117,5.4,100.0,78.2,4,2,6.7,88.1,16,Female,High,69.3
4118,1.3,90.9,94.0,4,2,5.4,82.6,17,Female,Low,76.8
4119,4.9,78.8,58.2,4,1,7.7,74.5,18,Male,Low,61.8
4120,3.4,100.0,56.9,3,0,6.0,58.2,18,Male,Low,54.7
4121,4.5,47.1,29.8,2,3,6.9,54.1,15,Male,Low,42.8
4122,5.7,58.7,65.6,3,2,5.1,100.0,17,Male,Medium,61.0
4123,8.4,90.2,83.5,5,3,5.4,55.7,16,Female,High,82.6
4124,6.5,80.2,60.8,5,4,8.1,100.0,18,Female,High,57.6
4125,6.8,89.1,100.0,5,2,7.2,64.8,17,Male,High,82.2
4126,3.3,81.0,66.2,2,2,5.8,94.2,16,Male,Low,50.9
4127,3.8,88.6,72.2,3,1,7.2,88.4,18,Female,Low,56.9
4128,10.5,67.8,49.6,4,4,6.1,92.0,17,Female,High,65.8
4129,4.2,88.6,74.3,4,3,5.8,93.2,16,Female,High,75.1
4130,10.1,94.9,40.3,4,3,8.7,51.0,18,Male,High,61.0
4131,5.4,98.3,80.4,4,2,8.2,67.8,15,Male,Medium,75.0
4132,6.0,100.0,80.9,3,3,7.0,55.4,15,Female,Medium,69.5
4133,8.7,83.7,90.4,2,3,7.2,83.4,15,Male,High,78.0
4134,9.2,84.1,54.7,3,1,7.0,56.2,16,Female,Medium,54.7
4135,5.7,57.2,72.4,1,2,7.7,44.3,17,Female,Low,50.8
4136,5.0,72.0,78.5,3,2,5.8,75.7,17,Male,Low,65.9
4137,5.9,77.1,76.6,2,0,8.3,40.2,17,Female,Low,67.1
4138,6.8,95.8,57.0,3,3,7.5,84.7,16,Male,High,64.4
4139,8.2,70.8,34.1,4,1,6.6,57.4,15,Female,Low,56.8
4140,6.0,91.9,75.2,5,2,6.3,64.9,17,Female,High,65.9
4141,7.5,80.0,67.7,4,2,8.3,39.0,17,Male,Medium,68.5
4142,10.1,77.3,61.5,3,2,6.8,100.0,16,Female,High,61.4
4143,7.0,83.7,81.5,2,2,6.0,53.7,16,Female,Medium,64.9
4144,6.8,74.1,69.3,2,5,6.4,73.4,15,Female,Medium,63.5
4145,2.2,73.6,50.2,5,2,8.2,47.7,15,Female,Low,53.7
4146,0.0,54.4,41.0,3,1,4.6,65.0,15,Female,Low,35.9
4147,7.0,76.3,53.1,2,3,6.5,100.0,18,Female,Medium,60.6
4148,5.8,72.8,100.0,4,1,8.6,85.4,16,Female,High,75.8
4149,4.7,72.3,80.8,3,1,6.7,67.0,15,Male,Low,65.8
4150,6.6,86.3,72.8,5,0,7.4,79.4,17,Female,High,79.1
4151,5.8,89.9,67.3,3,0,8.6,69.9,17,Male,Low,61.7
4152,8.8,83.5,66.3,3,2,8.3,78.3,17,Female,High,73.4
4153,6.2,94.9,87.5,3,2,6.3,93.4,15,Male,High,73.0
4154,4.1,88.6,62.6,5,1,6.8,74.0,18,Female,Medium,59.8
4155,8.5,75.6,78.7,5,3,8.4,84.0,17,Male,High,83.7
4156,5.5,73.1,64.8,4,1,8.4,84.3,16,Female,Low,65.8
4157,7.3,84.7,99.1,3,4,6.9,74.1,16,Male,High,84.2
4158,4.8,88.6,81.1,3,2,6.9,66.8,16,Female,Medium,71.7
4159,4.4,100.0,88.7,5,0,7.4,70.5,18,Female,High,79.9
4160,6.2,97.9,61.2,4,5,9.1,92.6,17,Female,High,66.5
4161,6.0,71.9,85.9,4,2,8.6,94.1,15,Female,High,68.7
4162,7.2,78.5,65.3,3,2,8.0,59.5,16,Female,Low,65.2
4163,5.3,90.1,71.7,3,1,5.4,75.3,19,Female,Low,67.1
4164,1.4,96.0,94.5,3,3,6.6,66.4,17,Female,Medium,75.8
4165,4.9,94.1,54.4,4,2,6.7,94.4,16,Male,Medium,57.6
4166,8.0,79.0,73.0,5,1,9.1,71.5,17,Male,High,77.9
4167,5.3,61.2,76.6,3,1,6.6,100.0,16,Female,Low,64.4
4168,5.4,65.0,77.8,3,3,8.9,83.9,17,Male,Medium,63.6
4169,8.5,84.1,63.2,3,1,6.1,100.0,17,Male,High,58.9
4170,4.2,85.1,100.0,2,1,6.3,61.7,18,Female,Medium,71.6
4171,2.1,63.5,50.6,5,2,7.7,80.2,17,Male,Low,54.7
4172,5.6,80.7,91.9,3,3,9.4,91.1,16,Female,High,73.9
4173,4.8,89.5,88.2,4,1,6.7,61.4,18,Female,High,84.6
4174,3.6,62.7,98.5,4,1,4.0,80.4,18,Female,Low,69.5
4175,5.6,96.6,46.2,4,3,4.7,98.9,17,Male,Medium,55.5
4176,7.2,74.3,57.0,5,1,7.4,74.1,15,Female,High,53.0
4177,6.0,98.9,92.4,4,3,4.8,64.7,18,Male,High,80.5
4178,6.8,72.0,41.8,5,5,5.7,100.0,16,Female,Medium,64.5
4179,10.5,64.6,45.9,2,3,7.0,58.9,15,Female,Medium,66.3
4180,5.1,73.1,62.7,4,0,4.0,82.8,16,Male,Low,55.1
4181,6.7,78.6,72.9,4,2,6.4,67.3,16,Female,High,78.0
4182,4.7,74.2,93.9,3,1,5.3,63.1,18,Female,Medium,65.2
4183,3.9,76.8,67.2,4,4,4.8,93.3,16,Female,Medium,63.9
4184,4.5,85.0,60.9,4,5,5.8,76.3,15,Male,High,60.8
4185,4.8,77.4,74.7,4,1,5.4,87.3,17,Female,Medium,70.7
4186,6.9,79.0,77.0,3,3,7.7,39.4,17,Male,High,64.5
4187,11.9,54.4,76.6,4,3,8.8,89.1,18,Female,High,77.3
4188,4.2,85.9,67.3,3,1,6.5,67.0,16,Male,Low,50.3
4189,5.0,78.7,40.7,4,1,6.1,46.2,15,Male,Low,58.8
4190,5.8,100.0,56.2,3,0,6.4,100.0,17,Female,Medium,58.9
4191,7.0,65.9,91.3,4,2,5.3,90.8,15,Male,Medium,74.1
4192,6.7,52.9,72.8,3,4,5.1,84.1,15,Female,Medium,56.7
4193,9.2,89.3,65.2,2,4,4.5,100.0,18,Female,High,64.1
4194,0.0,85.2,86.8,2,1,5.0,84.5,17,Female,Low,56.0
4195,0.0,64.9,53.0,2,1,9.4,65.6,17,Male,Low,50.5
4196,4.8,57.1,66.6,4,2,6.0,76.9,17,Male,Medium,66.0
4197,8.7,100.0,72.1,4,3,4.0,67.8,17,Male,High,79.6
4198,2.1,100.0,63.4,1,3,6.1,71.0,15,Female,Low,47.2
4199,0.0,42.7,71.5,2,2,4.6,57.4,16,Female,Low,49.6
4200,7.4,73.1,67.2,3,2,7.1,62.5,16,Female,Medium,61.4
4201,6.6,100.0,49.0,4,0,6.9,96.1,19,Female,Low,52.5
4202,3.3,72.9,72.7,2,2,7.1,86.0,18,Male,Low,53.5
4203,3.5,72.6,50.1,3,5,6.9,70.9,17,Male,Low,49.8
4204,3.6,75.8,72.5,3,0,6.4,61.5,15,Male,Low,61.3
4205,6.3,63.2,90.6,3,2,4.8,72.7,15,Male,High,80.8
4206,4.4,54.4,65.8,3,1,6.9,49.7,18,Male,Low,52.9
4207,7.2,95.8,52.4,3,2,8.5,82.3,19,Male,Medium,64.2
4208,0.0,52.4,68.1,4,2,9.7,97.0,15,Male,Low,63.4
4209,3.9,83.7,57.5,4,2,6.6,100.0,19,Male,Low,62.5
4210,3.2,93.3,78.9,2,4,6.8,60.1,16,Female,Medium,67.9
4211,5.4,58.2,67.8,4,2,7.8,96.3,16,Female,Low,63.7
4212,4.7,66.1,95.6,3,2,9.2,67.3,15,Male,Low,76.8
4213,8.0,98.2,87.4,5,0,6.3,59.7,18,Male,High,72.8
4214,1.4,88.0,67.7,3,3,8.0,59.7,17,Male,Low,55.5
4215,6.1,70.7,80.7,4,1,5.8,82.5,18,Female,Low,71.2
4216,7.4,98.0,64.1,4,3,7.5,63.2,16,Male,High,68.8
4217,10.6,98.1,70.5,3,1,8.5,69.1,17,Male,High,74.1
4218,4.8,84.0,64.6,5,0,5.1,72.1,15,Male,Low,68.0
4219,6.8,66.5,81.5,3,1,6.2,66.7,15,Male,Low,59.9
4220,1.5,73.8,91.5,4,5,8.4,65.4,15,Male,Medium,68.6
4221,0.0,84.3,82.0,2,2,7.9,36.3,18,Male,Low,66.4
4222,8.1,77.2,83.8,3,1,8.6,81.6,17,Female,Medium,71.3
4223,6.0,94.1,83.8,4,1,8.3,81.2,16,Female,High,63.9
4224,8.9,57.1,78.3,3,2,6.5,65.6,16,Female,Medium,67.4
4225,2.6,57.6,52.9,3,0,10.3,86.5,18,Female,Low,52.0
4226,7.3,82.7,95.5,3,2,7.2,100.0,16,Female,High,85.6
4227,10.7,72.6,97.1,4,1,4.0,80.4,19,Female,High,80.8
4228,7.0,70.6,66.5,3,2,6.6,100.0,19,Male,Low,64.0
4229,6.7,53.5,64.4,1,1,6.3,100.0,17,Female,Low,52.9
4230,6.0,80.3,79.2,4,2,8.2,100.0,17,Male,Medium,74.4
4231,2.1,79.2,78.3,3,2,6.3,58.6,17,Female,Low,70.4
4232,9.4,89.8,67.0,3,0,8.6,58.7,16,Male,Medium,70.2
4233,4.5,81.0,51.2,2,2,7.8,72.0,16,Female,Low,53.0
4234,7.3,78.0,74.6,3,2,5.5,82.3,15,Male,Medium,68.1
4235,2.1,97.7,78.3,3,1,6.8,100.0,19,Female,Low,66.7
4236,3.1,60.3,80.9,5,3,5.8,91.3,18,Female,High,71.8
4237,9.6,88.0,75.2,3,2,7.3,58.3,15,Male,High,76.4
4238,5.1,54.9,65.9,1,3,5.8,69.0,17,Female,Low,58.3
4239,9.6,67.4,84.9,2,1,7.1,79.2,16,Female,Medium,75.4
4240,5.8,61.8,71.0,2,1,6.6,53.2,18,Female,Low,60.6
4241,1.4,91.7,63.0,4,1,6.8,80.2,16,Male,Low,57.4
4242,8.2,79.0,67.3,2,2,10.1,58.6,17,Male,Low,68.4
4243,4.5,79.8,43.8,3,2,6.5,50.3,16,Male,Low,56.8
4244,7.7,63.4,67.3,3,2,4.1,63.0,17,Male,Medium,61.9
4245,6.1,75.5,80.3,4,3,8.5,87.4,16,Female,High,64.4
4246,2.1,68.5,75.1,3,0,8.5,87.3,16,Male,Low,59.4
4247,6.4,85.8,92.8,3,5,4.0,81.7,17,Female,High,91.0
4248,11.5,65.1,66.1,4,1,5.9,97.8,17,Female,High,54.5
4249,7.2,99.9,77.3,3,3,7.7,95.9,19,Female,High,59.7
4250,5.9,54.9,81.9,4,2,7.8,83.7,17,Female,Medium,73.1
4251,8.7,67.9,100.0,4,4,7.0,81.2,17,Male,High,87.2
4252,6.5,100.0,72.2,3,0,7.0,82.3,19,Female,Medium,69.4
4253,6.5,73.5,54.3,3,2,5.6,77.3,18,Female,Low,55.3
4254,3.3,60.3,82.7,5,2,4.0,40.9,17,Female,Medium,56.6
4255,6.6,83.3,98.0,4,5,10.1,100.0,17,Male,High,82.5
4256,8.6,72.9,65.2,5,5,5.5,87.2,19,Female,High,79.9
4257,3.9,67.5,82.6,2,1,7.3,58.1,17,Female,Low,58.9
4258,9.6,63.6,88.4,3,3,6.8,100.0,18,Female,High,79.3
4259,5.8,100.0,85.3,5,2,8.3,69.4,15,Female,High,65.7
4260,3.8,76.2,71.9,3,1,7.2,78.1,18,Female,Low,54.0
4261,8.5,51.1,59.5,5,1,7.2,98.4,16,Male,Medium,67.6
4262,5.3,100.0,68.8,2,5,4.0,84.0,15,Male,High,66.6
4263,7.9,89.2,76.9,5,2,5.7,100.0,18,Female,High,82.9
4264,5.3,68.5,83.6,3,1,8.1,73.7,17,Female,Medium,66.1
4265,5.9,66.0,75.0,2,1,8.0,100.0,17,Female,Medium,57.5
4266,7.2,90.1,64.3,5,1,5.6,66.0,17,Male,Medium,63.6
4267,6.7,76.3,78.3,3,2,4.6,100.0,16,Female,High,68.4
4268,1.0,51.1,82.9,1,2,7.2,39.2,15,Female,Low,52.8
4269,3.2,100.0,75.7,2,2,4.0,60.2,16,Female,Low,57.0
4270,8.3,73.5,57.5,4,1,5.3,85.4,15,Female,Medium,59.5
4271,5.7,100.0,67.3,5,2,9.6,72.8,17,Female,High,68.1
4272,4.7,99.2,84.2,2,0,9.2,78.7,18,Female,Medium,63.1
4273,2.6,65.0,49.3,3,4,7.7,80.7,15,Male,Low,59.8
4274,3.3,95.5,38.6,2,1,7.5,58.6,15,Female,Low,44.8
4275,0.9,70.2,92.6,4,3,4.1,59.9,19,Female,Medium,71.7
4276,5.7,52.0,77.7,2,2,5.9,84.2,18,Female,Low,59.3
4277,4.5,73.6,79.1,3,2,6.6,68.0,15,Male,Low,67.3
4278,3.6,86.0,53.8,2,1,5.9,100.0,15,Female,Low,54.7
4279,5.8,73.1,81.1,4,3,6.5,76.5,17,Male,Medium,63.3
4280,6.9,75.4,74.1,5,3,8.9,92.9,16,Male,High,62.9
4281,11.2,97.2,46.2,3,1,6.2,88.0,18,Male,High,50.6
4282,2.2,81.6,91.4,2,1,6.5,69.2,17,Female,Low,75.5
4283,8.9,67.4,72.4,4,3,8.1,44.4,19,Female,High,69.0
4284,8.4,90.5,64.1,4,1,4.9,100.0,17,Male,Medium,66.5
4285,4.1,83.0,64.3,2,3,5.7,62.4,15,Female,Low,62.1
4286,6.5,42.2,39.8,2,0,5.9,72.7,16,Female,Low,47.6
4287,4.9,86.4,78.9,2,3,7.1,77.3,17,Female,Medium,67.2
4288,6.5,85.9,73.9,4,2,6.5,79.1,15,Male,High,63.6
4289,9.8,80.3,67.1,4,1,6.5,97.3,15,Male,High,66.4
4290,7.5,93.4,89.2,3,3,6.0,80.1,15,Female,High,81.4
4291,7.3,69.9,49.2,3,2,5.4,77.7,17,Female,Medium,49.4
4292,4.9,85.0,61.0,3,1,7.9,98.3,17,Female,Low,55.7
4293,2.3,56.5,57.2,5,2,6.5,90.8,15,Male,Low,46.2
4294,5.5,86.1,65.8,3,2,7.9,66.8,17,Female,Medium,61.5
4295,9.0,100.0,71.0,5,0,5.3,59.4,17,Male,High,71.6
4296,2.2,65.1,76.5,4,5,6.0,65.2,19,Male,Medium,65.8
4297,3.4,68.6,64.8,2,3,6.7,79.1,18,Male,Low,59.4
4298,6.3,69.3,56.8,3,1,6.8,57.6,19,Female,Low,55.5
4299,3.5,81.9,95.3,5,3,8.1,81.6,19,Female,High,68.8
4300,4.0,64.1,100.0,3,2,6.4,77.7,17,Male,Medium,64.1
4301,4.9,86.3,72.1,5,2,8.1,34.2,17,Female,Medium,67.7
4302,2.6,92.7,58.6,3,1,7.6,54.7,16,Female,Low,46.6
4303,3.6,88.0,92.1,4,3,6.8,28.1,17,Female,Medium,71.9
4304,7.8,53.5,48.3,4,3,5.6,73.8,16,Male,Medium,58.5
4305,2.7,94.9,65.0,5,2,8.1,99.3,17,Female,Medium,73.3
4306,2.0,94.1,59.6,3,1,5.6,46.0,15,Female,Low,45.4
4307,4.4,92.5,52.6,4,1,7.0,56.2,16,Male,Low,48.5
4308,7.8,85.6,65.8,1,2,6.9,77.1,16,Male,Medium,61.8
4309,5.5,83.3,57.0,3,1,6.7,60.9,19,Male,Low,49.7
4310,4.8,95.5,70.2,3,2,6.4,60.8,15,Female,Medium,56.2
4311,6.1,100.0,70.4,2,3,5.8,89.7,18,Female,Medium,71.6
4312,1.6,65.7,60.7,3,3,4.6,71.1,15,Female,Low,47.2
4313,7.2,96.2,64.4,3,2,9.1,53.2,17,Male,High,66.0
4314,7.0,78.7,66.5,5,1,6.3,42.4,16,Female,High,63.9
4315,5.0,78.1,82.1,4,3,6.8,100.0,16,Male,Medium,75.8
4316,8.5,57.0,67.8,3,4,6.8,100.0,19,Female,High,64.3
4317,3.2,75.7,82.4,5,2,8.6,71.9,16,Female,Medium,62.3
4318,8.8,65.0,78.8,2,0,9.9,81.6,16,Female,Medium,62.6
4319,6.4,73.0,78.6,3,3,7.2,71.2,17,Female,High,70.9
4320,5.2,63.5,90.8,4,3,6.8,89.2,18,Female,Medium,78.3
4321,6.0,73.3,53.2,2,0,5.3,64.6,19,Male,Low,53.0
4322,5.7,73.9,62.9,4,2,4.8,70.2,18,Female,Medium,59.9
4323,9.1,81.5,96.4,2,2,4.3,88.2,17,Female,Medium,73.2
4324,3.3,55.8,66.1,2,2,5.8,100.0,17,Male,Low,64.8
4325,4.1,58.3,27.8,2,3,4.0,93.3,17,Female,Low,41.1
4326,8.6,85.4,67.0,5,2,8.6,100.0,17,Male,High,69.9
4327,4.5,68.0,72.0,4,3,7.6,74.4,16,Female,Medium,55.3
4328,8.3,96.1,30.7,4,2,6.6,68.8,17,Male,Medium,50.9
4329,10.2,83.4,90.0,4,1,8.7,45.1,16,Male,High,69.5
4330,5.0,89.1,59.3,3,3,5.4,81.3,17,Male,Low,54.9
4331,7.7,100.0,74.9,4,3,5.8,86.8,16,Female,High,68.9
4332,3.1,75.4,66.6,3,5,4.1,74.6,16,Male,Low,57.7
4333,7.9,71.4,50.7,2,2,8.2,66.0,17,Female,Low,57.0
4334,6.5,93.1,53.9,4,0,5.8,100.0,15,Female,Low,52.9
4335,7.2,87.6,56.0,2,5,7.0,91.4,15,Male,Medium,56.2
4336,4.4,77.2,86.3,2,3,8.5,100.0,15,Male,Medium,69.0
4337,1.8,100.0,67.8,4,4,9.1,62.8,16,Female,Medium,62.1
4338,7.3,76.8,62.2,4,1,7.0,67.3,16,Male,Medium,52.6
4339,0.8,80.5,56.0,4,2,7.6,100.0,18,Male,Low,55.5
4340,5.2,80.3,87.9,3,1,5.6,79.1,17,Female,Low,63.4
4341,8.4,66.0,92.0,3,3,9.5,69.8,17,Male,High,75.0
4342,6.5,81.2,87.8,4,4,6.8,71.0,17,Male,High,78.2
4343,10.9,100.0,77.4,4,2,7.1,79.8,18,Male,High,79.0
4344,8.6,86.7,74.3,3,1,6.4,98.1,15,Male,High,71.5
4345,4.4,80.5,51.8,5,1,8.8,77.1,18,Female,Medium,53.5
4346,6.1,77.6,66.3,5,2,7.3,94.2,19,Male,High,70.5
4347,5.9,85.0,59.7,3,2,8.1,88.4,15,Female,Low,56.9
4348,2.0,91.2,42.6,4,3,7.5,64.2,17,Female,Low,57.8
4349,3.6,89.1,85.9,3,2,6.7,64.2,15,Female,Medium,75.1
4350,4.6,75.0,59.6,3,2,8.4,71.9,15,Male,Low,62.9
4351,0.9,84.9,87.9,2,0,7.5,55.9,16,Female,Low,52.2
4352,6.1,87.2,83.2,4,3,5.6,70.7,18,Female,High,79.9
4353,5.4,64.9,78.4,5,2,5.5,100.0,17,Male,Medium,70.7
4354,1.8,82.5,79.2,4,4,7.2,79.4,17,Female,Medium,72.6
4355,7.0,47.6,60.8,4,3,8.4,66.2,17,Male,Low,63.3
4356,7.8,87.2,97.9,2,2,9.5,100.0,17,Male,Medium,78.0
4357,6.6,89.9,70.6,3,1,4.3,63.2,16,Female,Low,56.3
4358,5.2,91.2,74.5,3,4,7.0,62.7,18,Male,High,74.8
4359,7.5,74.1,60.3,3,0,7.7,100.0,17,Female,Medium,65.8
4360,7.7,84.6,56.0,4,2,7.4,91.9,17,Male,High,56.9
4361,6.8,100.0,77.2,3,4,8.5,77.7,17,Female,High,75.3
4362,3.9,100.0,73.3,4,3,8.0,95.0,19,Female,Medium,61.9
4363,6.7,79.6,58.2,3,2,5.5,85.4,18,Male,Low,51.7
4364,9.0,82.1,48.4,3,1,5.5,58.6,15,Female,Low,56.6
4365,4.5,96.7,51.0,2,3,7.5,36.8,17,Female,Low,47.8
4366,11.2,57.5,87.9,5,1,8.5,69.8,16,Male,High,71.4
4367,4.7,75.2,60.8,1,1,7.2,99.5,19,Male,Low,64.4
4368,6.1,100.0,64.9,1,1,4.6,72.3,17,Male,Low,55.5
4369,4.3,94.6,91.8,4,1,5.4,88.3,15,Female,High,81.9
4370,6.6,85.5,53.2,5,5,8.0,83.3,17,Male,High,77.1
4371,1.6,57.4,59.1,4,3,6.5,49.5,16,Female,Low,51.6
4372,4.6,79.3,58.5,1,3,7.2,72.7,17,Male,Low,56.5
4373,3.3,71.2,94.3,3,5,8.6,86.5,16,Female,Medium,73.4
4374,6.3,85.0,99.9,5,1,5.2,65.8,15,Male,High,84.8
